t,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
11.0,339.6205,737.368,1161.4640000000002,1597.87,2040.7289999999998,2487.2580000000003,2936.065,3386.3779999999997,3837.8230000000003,4290.076,4742.908,5196.169,5649.794,6103.709,6557.881,7012.231000000001,7466.782,7921.477000000001,8376.337,8831.327000000001
12.0,335.0547,730.5490000000001,1153.3229999999999,1588.815,2030.978,2476.881,2925.138,3374.982,3825.9719999999998,4277.7660000000005,4730.183,5183.042,5636.272,6089.799,6543.592,6997.578,7451.774,7906.139999999999,8360.646999999999,8815.278999999999
13.0,330.8054000000001,724.156,1145.6699999999998,1580.306,2021.77,2467.089,2914.8120000000004,3364.21,3814.766,4266.131,4718.149,5170.626,5623.479,6076.643,6530.087,6983.731,7437.589,7891.644,8345.798,8800.121
14.0,326.83320000000003,718.1378000000001,1138.435,1572.26,2013.0410000000002,2457.808,2905.029,3353.9880000000003,3804.1240000000003,4255.088000000001,4706.719999999999,5158.834,5611.333,6064.159,6517.268999999999,6970.585999999999,7424.147,7877.8589999999995,8331.716,8785.728
15.0,323.10570000000007,712.4543999999999,1131.5729999999999,1564.606,2004.737,2448.9680000000003,2895.709,3344.2419999999997,3793.9730000000004,4244.566000000001,4695.831,5147.5960000000005,5599.765,6052.264999999999,6505.056,6958.0599999999995,7411.331,7864.7300000000005,8318.294000000002,8772.011999999999
16.0,319.59489999999994,707.0662,1125.0449999999998,1557.305,1996.8120000000004,2440.5249999999996,2886.826,3334.928,3784.27,4234.509,4685.421,5136.859,5588.706999999999,6040.8949999999995,6493.379999999999,6946.085,7399.068,7852.184,8305.463,8758.9
17.0,316.27689999999996,701.9381999999999,1118.818,1550.3220000000001,1989.2270000000003,2432.445,2878.311,3326.003,3774.9770000000003,4224.866,4675.445,5126.566000000001,5578.106,6029.994,6482.185,6934.6050000000005,7387.3060000000005,7840.155,8293.16,8746.33
18.0,313.1313,697.0437000000001,1112.856,1543.625,1981.9519999999998,2424.687,2870.129,3317.427,3766.053,4215.594,4665.859,5116.673,5567.915999999999,6019.515,6471.426,6923.592,7376.002,7828.590999999999,8281.336000000001,8734.249
19.0,310.1401000000001,692.3623,1107.136,1537.1879999999999,1974.9560000000001,2417.229,2862.252,3309.168,3757.4539999999997,4206.666,4656.625,5107.142,5558.099,6009.42,6461.0599999999995,6912.974,7365.119000000001,7817.451,8269.945,8722.611
20.0,307.2889,687.8726,1101.636,1530.99,1968.208,2410.038,2854.652,3301.203,3749.152,4198.049999999999,4647.71,5097.941000000001,5548.621,5999.674,6451.052,6902.717,7354.612,7806.696000000001,8258.948,8711.376
21.0,304.5639,683.5532999999999,1096.332,1525.006,1961.6889999999999,2403.083,2847.304,3293.505,3741.1209999999996,4189.717000000001,4639.0869999999995,5089.041,5539.454,5990.247,6441.372,6892.794,7344.447,7796.293,8248.311,8700.509
22.0,301.9519,679.39,1091.2089999999998,1519.2179999999998,1955.382,2396.346,2840.188,3286.05,3733.3379999999997,4181.643999999999,4630.732,5080.4169999999995,5530.571,5981.113,6431.991999999999,6883.178,7334.598,7786.213000000001,8238.004,8689.98
23.0,299.44269999999995,675.3706000000001,1086.252,1513.611,1949.2649999999999,2389.812,2833.2850000000003,3278.817,3725.7909999999997,4173.809,4622.624,5072.048,5521.95,5972.248,6422.889,6873.846,7325.039,7776.429999999999,8228.002,8679.761
24.0,297.0276,671.4827,1081.448,1508.169,1943.3269999999998,2383.466,2826.578,3271.788,3718.4579999999996,4166.196,4614.744,5063.914,5513.572,5963.6320000000005,6414.043,6864.776,7315.748,7766.922,8218.280999999999,8669.83
25.0,294.69860000000006,667.7157,1076.7839999999999,1502.881,1937.5520000000001,2377.293,2820.0539999999996,3264.9480000000003,3711.322,4158.787,4607.075,5055.9980000000005,5505.418000000001,5955.2480000000005,6405.434,6855.949,7306.707,7757.67,8208.821,8660.164999999999
26.0,292.4488,664.0608000000001,1072.25,1497.7350000000001,1931.931,2371.282,2813.6989999999996,3258.2850000000003,3704.371,4151.568,4599.603999999999,5048.286,5497.474,5947.079,6397.045999999999,6847.348999999999,7297.898,7748.655000000001,8199.604,8650.75
27.0,290.2721,660.5102,1067.837,1492.722,1926.451,2365.421,2807.502,3251.787,3697.591,4144.527,4592.316000000001,5040.763,5489.724999999999,5939.11,6388.864,6838.960999999999,7289.305,7739.862000000001,8190.614,8641.567
28.0,288.16290000000004,657.0559000000001,1063.537,1487.8319999999999,1921.105,2359.702,2801.453,3245.4429999999998,3690.972,4137.653,4585.2,5033.418,5482.159,5931.331,6380.876,6830.771,7280.916,7731.277,8181.838000000002,8632.601
29.0,286.1165,653.6917000000001,1059.3429999999998,1483.059,1915.8899999999999,2354.114,2795.543,3239.244,3684.503,4130.935,4578.246,5026.24,5474.765,5923.728,6373.070000000001,6822.767,7272.717000000001,7722.887,8173.26,8623.839
30.0,284.1286,650.412,1055.248,1478.393,1910.7890000000002,2348.651,2789.7619999999997,3233.181,3678.1759999999995,4124.364,4571.443,5019.218,5467.532999999999,5916.291,6365.434,6814.938,7264.697999999999,7714.681999999999,8164.870999999999,8615.267
31.0,282.1952,647.2147,1051.245,1473.831,1905.8029999999999,2343.304,2784.107,3227.246,3671.9820000000004,4117.932,4564.784000000001,5012.344,5460.453,5909.012000000001,6357.96,6807.274,7256.848,7706.65,8156.6590000000015,8606.876999999999
32.0,280.313,644.0899000000001,1047.331,1469.364,1900.922,2338.068,2778.571,3221.432,3665.915,4111.63,4558.26,5005.611,5453.518,5901.879999999999,6350.638,6799.767000000001,7249.159000000001,7698.781000000001,8148.614000000001,8598.657
33.0,278.4788,641.0343,1043.499,1464.99,1896.138,2332.937,2773.144,3215.733,3659.9669999999996,4105.452,4551.864,4999.01,5446.719,5894.89,6343.46,6792.409,7241.622,7691.067999999999,8140.728000000001,8590.6
34.0,276.69000000000005,638.0449,1039.745,1460.701,1891.4449999999997,2327.904,2767.822,3210.144,3654.133,4099.392,4545.59,4992.534000000001,5440.049999999999,5888.032,6336.42,6785.191,7234.228,7683.503,8132.992,8582.695
35.0,274.94399999999996,635.1182,1036.067,1456.495,1886.8399999999997,2322.9649999999997,2762.599,3204.658,3648.4069999999997,4093.4440000000004,4539.432,4986.179,5433.503,5881.302000000001,6329.509999999999,6778.103,7226.9710000000005,7676.077,8125.399000000001,8574.937
36.0,273.23840000000007,632.2511,1032.4589999999998,1452.367,1882.319,2318.116,2757.469,3199.271,3642.783,4087.602,4533.384,4979.937,5427.075000000001,5874.692,6322.725,6771.135,7219.845,7668.784000000001,8117.942999999999,8567.318
37.0,271.57129999999995,629.4407,1028.9180000000001,1448.314,1877.8780000000002,2313.352,2752.4300000000003,3193.978,3637.258,4081.862,4527.442,4973.804,5420.758,5868.198,6316.058,6764.295,7212.843,7661.619000000001,8110.616,8559.831
38.0,269.9407,626.6844,1025.442,1444.332,1873.5140000000001,2308.67,2747.476,3188.775,3631.8249999999994,4076.219,4521.599,4967.774,5414.548000000001,5861.813,6309.504,6757.572999999999,7205.959,7654.575000000001,8103.4130000000005,8552.469000000001
39.0,268.3449999999999,623.9798,1022.027,1440.4170000000001,1869.2240000000002,2304.0660000000003,2742.605,3183.658,3626.482,4070.6679999999997,4515.853,4961.843999999999,5408.441000000001,5855.535,6303.058,6750.9619999999995,7199.189,7647.646999999999,8096.329,8545.226999999999
40.0,266.7825,621.3245000000001,1018.671,1436.568,1865.0030000000002,2299.536,2737.812,3178.6240000000003,3621.225,4065.2070000000003,4510.199,4956.008,5402.431,5849.357,6296.716,6744.458,7192.527999999999,7640.83,8089.357,8538.1
41.0,265.2517,618.7166,1015.3709999999999,1432.7820000000002,1860.85,2295.078,2733.094,3173.669,3616.05,4059.831,4504.633,4950.264,5396.5160000000005,5843.275,6290.473,6738.056,7185.971,7634.119000000001,8082.493999999999,8531.081999999999
42.0,263.7513,616.1541,1012.126,1429.055,1856.7610000000004,2290.689,2728.4480000000003,3168.789,3610.954,4054.536,4499.151000000001,4944.607,5390.69,5837.286,6284.324,6731.751,7179.513,7627.509999999999,8075.734,8524.168000000001
43.0,262.28,613.6361999999999,1008.932,1425.385,1852.734,2286.365,2723.872,3163.982,3605.933,4049.3199999999997,4493.751,4939.034,5384.951,5831.3859999999995,6278.267,6725.541,7173.151,7620.999000000001,8069.073,8517.354
44.0,260.8367999999999,611.161,1005.788,1421.772,1848.766,2282.105,2719.363,3159.245,3600.985,4044.1800000000003,4488.429,4933.542,5379.295,5825.572,6272.298000000001,6719.42,7166.882,7614.582,8062.508,8510.635
45.0,259.4204,608.7261000000001,1002.693,1418.211,1844.8559999999998,2277.906,2714.9179999999997,3154.5750000000003,3596.107,4039.112,4483.182,4928.1269999999995,5373.719,5819.84,6266.414,6713.387,7160.701,7608.255,8056.0340000000015,8504.006
46.0,258.0298,606.33,999.643,1414.701,1841.0010000000002,2273.766,2710.535,3149.97,3591.296,4034.1139999999996,4478.007,4922.787,5368.221,5814.187,6260.611,6707.437,7154.6050000000005,7602.013999999999,8049.647000000001,8497.462
47.0,256.66419999999994,603.9712000000001,996.6389999999999,1411.2420000000002,1837.199,2269.682,2706.2110000000002,3145.428,3586.551,4029.184,4472.903,4917.519,5362.796,5808.61,6254.8859999999995,6701.567,7148.59,7595.857,8043.345000000001,8490.997000000001
48.0,255.3225,601.6484,993.6769999999999,1407.83,1833.4480000000003,2265.653,2701.9449999999997,3140.946,3581.868,4024.318,4467.865,4912.32,5357.443,5803.106,6249.237,6695.774,7142.655,7589.781000000001,8037.124,8484.605
49.0,254.00400000000002,599.3604,990.7569999999998,1404.464,1829.748,2261.677,2697.734,3136.5209999999997,3577.246,4019.5160000000005,4462.893,4907.188999999999,5352.159,5797.674,6243.661,6690.057,7136.796,7583.781999999999,8030.981,8478.266
50.0,252.70870000000002,597.1073,987.8779999999999,1401.141,1826.096,2257.753,2693.578,3132.154,3572.682,4014.7740000000003,4457.983,4902.123,5346.942,5792.3099999999995,6238.155,6684.411,7131.009999999999,7577.858,8024.912,8471.997000000001
51.0,251.43459999999993,594.886,985.038,1397.861,1822.489,2253.877,2689.473,3127.8399999999997,3568.1749999999997,4010.0910000000003,4453.134,4897.118,5341.789,5787.013,6232.718000000001,6678.835,7125.296,7572.005999999999,8018.914000000001,8465.818000000001
52.0,250.18050000000005,592.6954000000001,982.2340000000002,1394.624,1818.9270000000001,2250.049,2685.418,3123.579,3563.722,4005.464,4448.344,4892.175,5336.698,5781.779,6227.3460000000005,6673.326,7119.650000000001,7566.223000000001,8012.984,8459.719
53.0,248.94690000000003,590.5359,979.4669999999999,1391.4279999999999,1815.409,2246.2670000000003,2681.412,3119.368,3559.322,4000.8920000000007,4443.610000000001,4887.29,5331.6669999999995,5776.608,6222.038,6667.882,7114.071,7560.507999999999,8007.119000000001,8453.698
54.0,247.73300000000006,588.4064000000001,976.7360000000001,1388.2669999999998,1811.933,2242.53,2677.453,3115.207,3554.9739999999997,3996.3729999999996,4438.931,4882.461,5326.695,5771.496,6216.791,6662.501,7108.555,7554.857,8001.314,8447.751
55.0,246.5381,586.3062,974.039,1385.144,1808.498,2238.8360000000002,2673.5389999999998,3111.0930000000003,3550.675,3991.906,4434.3060000000005,4877.688,5321.779,5766.443,6211.604,6657.1810000000005,7103.102,7549.27,7995.563,8441.873
56.0,245.36159999999995,584.2338,971.375,1382.059,1805.103,2235.185,2669.67,3107.0249999999996,3546.424,3987.4879999999994,4429.732,4872.968,5316.918,5761.446000000001,6206.475,6651.92,7097.709,7543.741999999999,7989.853000000001,8436.063
57.0,244.2029,582.1885,968.7439999999999,1379.011,1801.746,2231.574,2665.843,3103.003,3542.2200000000003,3983.1189999999997,4425.2080000000005,4868.299,5312.11,5756.504000000001,6201.401,6646.717000000001,7092.375,7538.273999999999,7984.198999999999,8430.317000000001
58.0,243.0616,580.1694,966.144,1375.9969999999998,1798.426,2228.003,2662.057,3099.0229999999997,3538.061,3978.7960000000003,4420.733,4863.68,5307.354,5751.615000000001,6196.382,6641.569,7087.097,7532.862,7978.615,8424.634
59.0,241.937,578.176,963.5740000000001,1373.018,1795.1419999999998,2224.4700000000003,2658.311,3095.086,3533.946,3974.5200000000004,4416.305,4859.110000000001,5302.647,5746.777999999999,6191.415,6636.474999999999,7081.8730000000005,7527.504,7973.097,8419.010999999999
60.0,240.8288,576.2074,961.0339999999999,1370.0710000000001,1791.893,2220.975,2654.6040000000003,3091.19,3529.8729999999996,3970.2870000000003,4411.922,4854.587,5297.990000000001,5741.990000000001,6186.499000000001,6631.433,7076.7029999999995,7522.198,7967.639000000001,8413.446
61.0,239.7365000000001,574.2630999999999,958.5229999999999,1367.156,1788.679,2217.516,2650.935,3087.3340000000003,3525.842,3966.0969999999998,4407.584,4850.1089999999995,5293.379,5737.251,6181.634,6626.442,7071.584,7516.943,7962.24,8407.939
62.0,238.65960000000007,572.3424,956.04,1364.272,1785.498,2214.092,2647.304,3083.516,3521.852,3961.9489999999996,4403.289,4845.6759999999995,5288.813999999999,5732.558,6176.816000000001,6621.5,7066.515,7511.737,7956.896000000001,8402.485999999999
63.0,237.59760000000006,570.4447,953.5830000000001,1361.419,1782.3490000000002,2210.703,2643.708,3079.736,3517.9,3957.8419999999996,4399.036,4841.287,5284.294,5727.912,6172.045,6616.606,7061.495,7506.575,7951.607,8397.086000000001
64.0,236.5503,568.5692,951.154,1358.5939999999998,1779.232,2207.346,2640.148,3075.992,3513.986,3953.7739999999994,4394.824,4836.938999999999,5279.817,5723.31,6167.3189999999995,6611.758,7056.522,7501.457,7946.369000000001,8391.738
65.0,235.51710000000003,566.7156,948.75,1355.798,1776.145,2204.0229999999997,2636.622,3072.2839999999997,3510.11,3949.7440000000006,4390.651,4832.6320000000005,5275.383000000001,5718.751,6162.638,6606.956,7051.595,7496.375,7941.1810000000005,8386.44
66.0,234.4978000000001,564.883,946.3709999999999,1353.03,1773.0879999999997,2200.731,2633.1290000000004,3068.6110000000003,3506.269,3945.7519999999995,4386.517,4828.365,5270.989,5714.234,6158.0,6602.197999999999,7046.7119999999995,7491.322,7936.0419999999995,8381.191
67.0,233.4919,563.0712000000001,944.0169999999998,1350.289,1770.06,2197.47,2629.669,3064.972,3502.464,3941.7959999999994,4382.420999999999,4824.137,5266.635,5709.758,6153.4039999999995,6597.482,7041.871999999999,7486.315,7930.949999999999,8375.99
68.0,232.4991,561.2794,941.6869999999999,1347.574,1767.061,2194.239,2626.2400000000002,3061.365,3498.6929999999998,3937.876,4378.362,4819.947,5262.32,5705.322,6148.849,6592.808,7037.0740000000005,7481.36,7925.904,8370.833999999999
69.0,231.51909999999998,559.5072,939.3789999999999,1344.884,1764.089,2191.037,2622.841,3057.79,3494.955,3933.99,4374.338,4815.793,5258.043,5700.924,6144.333,6588.175,7032.317,7476.4529999999995,7920.903,8365.723
70.0,230.55159999999995,557.7542000000001,937.095,1342.2199999999998,1761.144,2187.864,2619.473,3054.247,3491.2490000000003,3930.138,4370.348,4811.6759999999995,5253.803,5696.5650000000005,6139.856000000001,6583.581,7027.599,7471.592,7915.945,8360.655
71.0,229.5962,556.0198,934.8329999999999,1339.58,1758.2259999999999,2184.718,2616.134,3050.734,3487.576,3926.318,4366.393,4807.593,5249.599,5692.242,6135.417,6579.025000000001,7022.919000000001,7466.774,7911.03,8355.629
72.0,228.65270000000004,554.3036000000001,932.5919999999999,1336.964,1755.332,2181.6000000000004,2612.824,3047.25,3483.933,3922.531,4362.4710000000005,4803.544000000001,5245.429,5687.955,6131.014,6574.507,7018.277,7461.999,7906.155000000001,8350.643
73.0,227.72080000000005,552.6052,930.3720000000001,1334.371,1752.464,2178.5080000000003,2609.541,3043.7960000000003,3480.3199999999997,3918.7749999999996,4358.581,4799.528,5241.294,5683.7029999999995,6126.648,6570.026,7013.67,7457.264,7901.321,8345.694
74.0,226.80010000000004,550.9241000000001,928.173,1331.801,1749.6209999999999,2175.442,2606.2859999999996,3040.3700000000003,3476.737,3915.049,4354.722,4795.544999999999,5237.192,5679.485000000001,6122.316,6565.58,7009.098,7452.5689999999995,7896.526,8340.772
75.0,225.89040000000006,549.26,925.9939999999999,1329.253,1746.8010000000002,2172.401,2603.056,3036.971,3473.183,3911.353,4350.893999999999,4791.593,5233.122,5675.301,6118.018,6561.169,7004.56,7447.911999999999,7891.768000000001,8335.849999999999
76.0,224.99160000000006,547.6124,923.835,1326.727,1744.004,2169.3849999999998,2599.853,3033.599,3469.656,3907.6859999999997,4347.0960000000005,4787.6720000000005,5229.085,5671.149,6113.754,6556.791,7000.053,7443.292,7887.048,8330.954
77.0,224.10320000000002,545.981,921.6949999999999,1324.222,1741.2309999999998,2166.393,2596.675,3030.254,3466.157,3904.048,4343.326999999999,4783.782,5225.0779999999995,5667.029,6109.522,6552.447,6995.578,7438.708,7882.364,8326.113
78.0,223.22510000000005,544.3653999999999,919.5740000000001,1321.738,1738.4789999999998,2163.425,2593.522,3026.9339999999997,3462.685,3900.437,4339.587,4779.919999999999,5221.101000000001,5662.939,6105.322,6548.134999999999,6991.130999999999,7434.159,7877.714999999999,8321.288999999999
79.0,222.3571,542.7653,917.471,1319.273,1735.749,2160.479,2590.393,3023.64,3459.239,3896.853,4335.874,4776.088,5217.154,5658.88,6101.153,6543.853999999999,6986.711,7429.643999999999,7873.100999999999,8316.514
80.0,221.4989,541.1803,915.386,1316.8290000000002,1733.041,2157.556,2587.2870000000003,3020.3700000000003,3455.8179999999998,3893.295,4332.188999999999,4772.283,5213.236,5654.851000000001,6097.014,6539.603999999999,6982.312,7425.163,7868.52,8311.787999999999
81.0,220.65030000000002,539.6101,913.318,1314.404,1730.353,2154.655,2584.205,3017.124,3452.4230000000002,3889.764,4328.53,4768.506,5209.346,5650.85,6092.905,6535.383,6977.936000000001,7420.714,7863.971,8307.099
82.0,219.81100000000004,538.0543,911.268,1311.998,1727.6850000000002,2151.776,2581.145,3013.902,3449.0519999999997,3886.2570000000005,4324.898,4764.755,5205.483,5646.878,6088.8240000000005,6531.192,6973.597000000001,7416.2970000000005,7859.455,8302.430999999999
83.0,218.98099999999994,536.5128000000001,909.2350000000001,1309.61,1725.038,2148.918,2578.107,3010.703,3445.704,3882.776,4321.291,4761.031,5201.647,5642.933,6084.772,6527.03,6969.293000000001,7411.911,7854.969999999999,8297.769
84.0,218.16000000000003,534.9852,907.2180000000001,1307.241,1722.4100000000003,2146.08,2575.091,3007.526,3442.38,3879.318,4317.709,4757.332,5197.838000000001,5639.016,6080.746999999999,6522.895,6965.023,7407.556,7850.514999999999,8293.142
85.0,217.3478,533.4712,905.2170000000001,1304.8890000000001,1719.801,2143.262,2572.096,3004.371,3439.0800000000004,3875.884,4314.151,4753.657999999999,5194.054,5635.124,6076.75,6518.787,6960.783,7403.23,7846.088999999999,8288.544
86.0,216.54420000000005,531.9705,903.232,1302.555,1717.2110000000002,2140.464,2569.1220000000003,3001.238,3435.801,3872.474,4310.616999999999,4750.009,5190.296,5631.259,6072.777999999999,6514.706,6956.574,7398.933,7841.691999999999,8283.951
87.0,215.74909999999994,530.4829,901.2630000000001,1300.238,1714.6390000000001,2137.6859999999997,2566.168,2998.1259999999997,3432.544,3869.0860000000002,4307.106000000001,4746.383000000001,5186.562,5627.419,6068.833,6510.651,6952.3949999999995,7394.665,7837.321999999999,8279.349
88.0,214.96219999999994,529.0081,899.309,1297.937,1712.084,2134.926,2563.2340000000004,2995.0350000000003,3429.309,3865.7200000000003,4303.618,4742.781999999999,5182.852000000001,5623.603,6064.9130000000005,6506.621,6948.243,7390.424,7832.977,8274.791000000001
89.0,214.1834,527.5458,897.3689999999999,1295.653,1709.548,2132.185,2560.319,2991.9629999999997,3426.0950000000003,3862.376,4300.152999999999,4739.2029999999995,5179.166,5619.812,6061.017,6502.616,6944.119,7386.210999999999,7828.652000000001,8270.273000000001
90.0,213.4126,526.0957999999999,895.444,1293.385,1707.0290000000002,2129.4629999999997,2557.424,2988.912,3422.901,3859.053,4296.709,4735.646,5175.5019999999995,5616.044,6057.146,6498.634999999999,6940.022999999999,7382.023999999999,7824.328,8265.787
91.0,212.6495,524.6579,893.5339999999999,1291.1329999999998,1704.526,2126.758,2554.547,2985.8799999999997,3419.728,3855.7509999999993,4293.287,4732.112,5171.862,5612.3,6053.299,6494.678,6935.952,7377.862999999999,7820.011,8261.319
92.0,211.89409999999998,523.2317999999999,891.6370000000002,1288.896,1702.0400000000002,2124.071,2551.689,2982.867,3416.575,3852.469,4289.886,4728.598999999999,5168.2429999999995,5608.5779999999995,6049.473999999999,6490.744000000001,6931.907,7373.727,7815.726000000001,8256.867
93.0,211.14620000000002,521.8174,889.7549999999999,1286.674,1699.571,2121.401,2548.849,2979.873,3413.4399999999996,3849.2080000000005,4286.506,4725.108,5164.647,5604.879,6045.673,6486.832,6927.8859999999995,7369.617,7811.46,8252.462000000001
94.0,210.4056,520.4144,887.8860000000002,1284.4669999999999,1697.1170000000002,2118.747,2546.026,2976.898,3410.3250000000003,3845.9659999999994,4283.146000000001,4721.637000000001,5161.071999999999,5601.202,6041.894,6482.942,6923.8910000000005,7365.531,7807.209,8248.09
95.0,209.6723,519.0225,886.03,1282.275,1694.679,2116.111,2543.221,2973.94,3407.229,3842.7429999999995,4279.8060000000005,4718.187,5157.517,5597.545999999999,6038.136,6479.072999999999,6919.918000000001,7361.469,7803.0,8243.746000000001
96.0,208.94599999999997,517.6416999999999,884.1870000000001,1280.097,1692.256,2113.4900000000002,2540.4320000000002,2971.0,3404.151,3839.54,4276.485,4714.756,5153.982999999999,5593.911,6034.400000000001,6475.224999999999,6915.97,7357.43,7798.803000000001,8239.422
97.0,208.22660000000002,516.2716999999999,882.3570000000002,1277.934,1689.848,2110.886,2537.6600000000003,2968.0769999999998,3401.091,3836.3539999999994,4273.183,4711.345,5150.469,5590.296,6030.6849999999995,6471.397,6912.044,7353.415,7794.615,8235.101
98.0,207.51410000000004,514.9123,880.539,1275.7839999999999,1687.456,2108.297,2534.905,2965.171,3398.048,3833.187,4269.9,4707.954,5146.975,5586.702,6026.991,6467.589,6908.139999999999,7349.422,7790.459,8230.814
99.0,206.8082,513.5633,878.7339999999999,1273.647,1685.0770000000002,2105.7239999999997,2532.1659999999997,2962.282,3395.023,3830.0379999999996,4266.635,4704.581,5143.5,5583.128000000001,6023.316000000001,6463.799,6904.259,7345.451,7786.328,8226.552
100.0,206.1094,512.2252000000001,876.942,1271.5249999999999,1682.7140000000002,2103.166,2529.443,2959.41,3392.015,3826.9069999999992,4263.389,4701.227,5140.045,5579.572999999999,6019.662,6460.028,6900.399,7341.502,7782.217,8222.293000000001
101.0,205.4169,510.8967,875.1610000000001,1269.415,1680.3640000000003,2100.622,2526.735,2956.553,3389.023,3823.7930000000006,4260.16,4697.891,5136.607,5576.037,6016.027,6456.274,6896.56,7337.572999999999,7778.105,8217.959
102.0,204.7301,509.5775,873.3910000000001,1267.317,1678.027,2098.0930000000003,2524.042,2953.713,3386.0480000000002,3820.6950000000006,4256.947999999999,4694.573,5133.188,5572.519,6012.411,6452.535,6892.742,7333.665999999999,7773.9800000000005,8213.474
103.0,204.0498,508.26829999999995,871.634,1265.233,1675.705,2095.5789999999997,2521.364,2950.887,3383.0890000000004,3817.6150000000002,4253.754,4691.272,5129.787,5569.021,6008.814,6448.809,6888.9439999999995,7329.779,7769.88,8208.842
104.0,203.37560000000002,506.96889999999996,869.887,1263.161,1673.396,2093.078,2518.701,2948.078,3380.146,3814.55,4250.576,4687.989,5126.4039999999995,5565.54,6005.235,6445.097,6885.166,7325.912,7765.82,8204.368
105.0,202.70749999999998,505.6787999999999,868.152,1261.102,1671.1000000000001,2090.592,2516.053,2945.283,3377.218,3811.502,4247.415,4684.722,5123.0380000000005,5562.077,6001.674,6441.407999999999,6881.406999999999,7322.064,7761.7880000000005,8200.161999999998
106.0,202.04539999999997,504.3981,866.4280000000001,1259.0539999999999,1668.816,2088.1189999999997,2513.419,2942.503,3374.306,3808.4700000000003,4244.27,4681.472000000001,5119.688999999999,5558.631,5998.131,6437.742,6877.668,7318.235,7757.781000000001,8196.047
107.0,201.38910000000004,503.1264,864.7139999999999,1257.018,1666.5459999999998,2085.659,2510.798,2939.737,3371.409,3805.453,4241.141,4678.2390000000005,5116.357,5555.203,5994.605,6434.097,6873.948,7314.425,7753.794,8191.976000000001
108.0,200.7385,501.8638000000001,863.011,1254.994,1664.288,2083.213,2508.192,2936.986,3368.527,3802.4509999999996,4238.028,4675.022,5113.041,5551.791,5991.0960000000005,6430.472,6870.245999999999,7310.633,7749.812000000001,8187.935000000001
109.0,200.09359999999998,500.61,861.319,1252.982,1662.0430000000001,2080.78,2505.5989999999997,2934.249,3365.659,3799.4649999999997,4234.9310000000005,4671.82,5109.742,5548.396,5987.605,6426.866,6866.562,7306.858,7745.851000000001,8183.922999999999
110.0,199.45420000000001,499.365,859.637,1250.981,1659.809,2078.359,2503.0190000000002,2931.525,3362.805,3796.4930000000004,4231.848,4668.634,5106.459000000001,5545.018,5984.129,6423.279,6862.896,7303.1,7741.923999999999,8179.941999999999
111.0,198.82030000000003,498.12850000000003,857.9650000000001,1248.991,1657.588,2075.951,2500.453,2928.816,3359.966,3793.5359999999996,4228.78,4665.463000000001,5103.191,5541.655,5980.67,6419.711,6859.248,7299.3550000000005,7738.02,8175.998000000001
112.0,198.19170000000003,496.90049999999997,856.3040000000001,1247.0120000000002,1655.378,2073.556,2497.899,2926.119,3357.14,3790.593,4225.727,4662.308,5099.937999999999,5538.308,5977.227000000001,6416.16,6855.617,7295.6140000000005,7734.137000000001,8172.09
113.0,197.56850000000003,495.6808,854.652,1245.044,1653.18,2071.172,2495.359,2923.436,3354.329,3787.664,4222.689,4659.167,5096.701,5534.977000000001,5973.8,6412.626,6852.003000000001,7291.875999999999,7730.272,8168.207
114.0,196.95049999999998,494.46940000000006,853.009,1243.086,1650.993,2068.801,2492.8300000000004,2920.766,3351.53,3784.7490000000003,4219.665,4656.041,5093.479,5531.661,5970.388,6409.11,6848.406,7288.146,7726.412,8164.347
115.0,196.3376,493.2660000000001,851.377,1241.14,1648.817,2066.4410000000003,2490.314,2918.109,3348.745,3781.8479999999995,4216.655,4652.929,5090.271,5528.36,5966.992,6405.610000000001,6844.825,7284.428000000001,7722.558,8160.509
116.0,195.72970000000004,492.0706,849.7539999999999,1239.203,1646.653,2064.093,2487.811,2915.464,3345.973,3778.96,4213.658,4649.831,5087.0779999999995,5525.0740000000005,5963.61,6402.126,6841.261,7280.712,7718.728,8156.692999999999
117.0,195.12690000000003,490.8832,848.1400000000001,1237.277,1644.499,2061.757,2485.3190000000004,2912.8320000000003,3343.2140000000004,3776.0849999999996,4210.6759999999995,4646.747,5083.900000000001,5521.802,5960.243,6398.659,6837.7119999999995,7276.987,7714.898999999999,8152.897999999999
118.0,194.529,489.7034,846.5350000000001,1235.3609999999999,1642.356,2059.432,2482.8390000000004,2910.212,3340.4680000000003,3773.224,4207.706,4643.677000000001,5080.735,5518.545,5956.8910000000005,6395.206999999999,6834.18,7273.284000000001,7711.012000000001,8149.123
119.0,193.93579999999997,488.5313,844.94,1233.454,1640.2240000000002,2057.1180000000004,2480.37,2907.604,3337.734,3770.375,4204.75,4640.621,5077.584,5515.302000000001,5953.553,6391.771,6830.662,7269.61,7707.0070000000005,8145.369000000001
120.0,193.34750000000003,487.3668,843.3530000000001,1231.558,1638.1029999999998,2054.8149999999996,2477.9139999999998,2905.0080000000003,3335.012,3767.5400000000004,4201.807,4637.578,5074.447,5512.072,5950.229,6388.349999999999,6827.16,7265.958,7702.968999999999,8141.635
